Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
32,tt0096895,2013-04-24,2013-04-24,,Batman,https://www.imdb.com/title/tt0096895/,movie,7.6,126,1989,"Action, Adventure",311850,1989-06-19,Tim Burton
33,tt0103776,2013-04-24,2013-04-24,,Batman Returns,https://www.imdb.com/title/tt0103776/,movie,7.0,126,1992,"Action, Crime, Fantasy",252098,1992-06-16,Tim Burton
34,tt0112462,2013-04-24,2013-04-24,,Batman Forever,https://www.imdb.com/title/tt0112462/,movie,5.4,121,1995,"Action, Adventure, Fantasy",219557,1995-06-09,Joel Schumacher
35,tt0118688,2013-04-24,2013-04-24,,Batman & Robin,https://www.imdb.com/title/tt0118688/,movie,3.7,125,1997,"Action, Sci-Fi",217399,1997-06-12,Joel Schumacher
36,tt0060153,2013-04-24,2013-04-24,,Batman: The Movie,https://www.imdb.com/title/tt0060153/,movie,6.5,105,1966,"Adventure, Comedy, Crime, Family",27478,1966-07-30,Leslie H. Martinson
37,tt0372784,2013-04-24,2013-04-24,,Batman Begins,https://www.imdb.com/title/tt0372784/,movie,8.2,140,2005,"Action, Adventure",1187671,2005-05-31,Christopher Nolan
38,tt0468569,2013-04-24,2013-04-24,,The Dark Knight,https://www.imdb.com/title/tt0468569/,movie,9.0,152,2008,"Action, Crime, Drama, Thriller",2053893,2008-07-14,Christopher Nolan
39,tt1345836,2013-04-24,2013-04-24,,The Dark Knight Rises,https://www.imdb.com/title/tt1345836/,movie,8.4,164,2012,"Action, Thriller",1380079,2012-07-16,Christopher Nolan
40,tt0120903,2013-04-24,2013-04-24,,X-Men,https://www.imdb.com/title/tt0120903/,movie,7.4,104,2000,"Action, Adventure, Sci-Fi",533252,2000-07-12,Bryan Singer
41,tt0290334,2013-04-24,2013-04-24,,X2,https://www.imdb.com/title/tt0290334/,movie,7.5,134,2003,"Action, Adventure, Sci-Fi, Thriller",478452,2003-04-24,Bryan Singer
42,tt0376994,2013-04-24,2013-04-24,,X-Men: The Last Stand,https://www.imdb.com/title/tt0376994/,movie,6.7,104,2006,"Action, Adventure, Sci-Fi, Thriller",450314,2006-05-22,Brett Ratner
43,tt0458525,2013-04-24,2013-04-24,,X-Men Origins: Wolverine,https://www.imdb.com/title/tt0458525/,movie,6.6,107,2009,"Action, Adventure, Sci-Fi, Thriller",434434,2009-04-08,Gavin Hood
44,tt1270798,2013-04-24,2013-04-24,,X: First Class,https://www.imdb.com/title/tt1270798/,movie,7.7,131,2011,"Action, Adventure, Sci-Fi",605618,2011-05-25,Matthew Vaughn
45,tt1430132,2013-04-24,2013-04-24,,The Wolverine,https://www.imdb.com/title/tt1430132/,movie,6.7,126,2013,"Action, Adventure, Sci-Fi",398938,2013-07-16,James Mangold
46,tt0145487,2013-04-24,2013-04-24,,Spider-Man,https://www.imdb.com/title/tt0145487/,movie,7.3,121,2002,"Action, Adventure, Sci-Fi",636551,2002-04-30,Sam Raimi
47,tt0316654,2013-04-24,2013-04-24,,Spider-Man 2,https://www.imdb.com/title/tt0316654/,movie,7.3,127,2004,"Action, Adventure, Sci-Fi",497378,2004-06-25,Sam Raimi
48,tt0413300,2013-04-24,2013-04-24,,Spider-Man 3,https://www.imdb.com/title/tt0413300/,movie,6.2,139,2007,"Action, Adventure, Sci-Fi",458444,2007-04-03,Sam Raimi
49,tt0948470,2013-04-24,2013-04-24,,The Amazing Spider-Man,https://www.imdb.com/title/tt0948470/,movie,7.0,136,2012,"Action, Adventure, Sci-Fi",523234,2012-06-13,Marc Webb
50,tt0327554,2013-04-24,2013-04-24,,Catwoman,https://www.imdb.com/title/tt0327554/,movie,3.3,104,2004,"Action, Crime, Fantasy",101678,2004-07-19,Pitof
51,tt1133985,2013-04-24,2013-04-24,,Green Lantern,https://www.imdb.com/title/tt1133985/,movie,5.5,114,2011,"Action, Adventure, Sci-Fi",251580,2011-06-14,Martin Campbell
52,tt0409459,2013-04-24,2013-04-24,,Watchmen,https://www.imdb.com/title/tt0409459/,movie,7.6,162,2009,"Action, Drama, Mystery, Sci-Fi",453311,2009-02-23,Zack Snyder
53,tt0286716,2013-04-24,2013-04-24,,Hulk,https://www.imdb.com/title/tt0286716/,movie,5.6,138,2003,"Action, Sci-Fi",239029,2003-06-17,Ang Lee
54,tt0800080,2013-04-24,2013-04-24,,The Incredible Hulk,https://www.imdb.com/title/tt0800080/,movie,6.7,112,2008,"Action, Adventure, Sci-Fi",399286,2008-06-06,Louis Leterrier
55,tt0371746,2013-04-24,2013-04-24,,Iron Man,https://www.imdb.com/title/tt0371746/,movie,7.9,126,2008,"Action, Adventure, Sci-Fi",857339,2008-04-14,Jon Favreau
56,tt1228705,2013-04-24,2013-04-24,,Iron Man 2,https://www.imdb.com/title/tt1228705/,movie,7.0,124,2010,"Action, Adventure, Sci-Fi",652396,2010-04-26,Jon Favreau
57,tt1300854,2013-04-24,2013-04-24,,Iron Man Three,https://www.imdb.com/title/tt1300854/,movie,7.2,130,2013,"Action, Adventure, Sci-Fi",687486,2013-04-12,Shane Black
58,tt0848228,2013-04-24,2013-04-24,,The Avengers,https://www.imdb.com/title/tt0848228/,movie,8.1,143,2012,"Action, Adventure, Sci-Fi",1176185,2012-04-11,Joss Whedon
59,tt0800369,2013-04-24,2013-04-24,,Thor,https://www.imdb.com/title/tt0800369/,movie,7.0,115,2011,"Action, Adventure, Fantasy, Sci-Fi",677265,2011-04-17,Kenneth Branagh
60,tt1981115,2013-04-24,2013-04-24,,Thor: The Dark World,https://www.imdb.com/title/tt1981115/,movie,6.9,112,2013,"Action, Adventure, Fantasy",536588,2013-10-22,Alan Taylor
61,tt0458339,2013-04-24,2013-04-24,,Captain America: The First Avenger,https://www.imdb.com/title/tt0458339/,movie,6.9,124,2011,"Action, Adventure, Sci-Fi",661713,2011-07-19,Joe Johnston
62,tt1843866,2013-04-24,2013-04-24,,Captain America: The Winter Soldier,https://www.imdb.com/title/tt1843866/,movie,7.8,136,2014,"Action, Adventure, Sci-Fi, Thriller",660395,2014-03-13,"Anthony Russo, Joe Russo"
63,tt0330793,2013-04-24,2013-04-24,,The Punisher,https://www.imdb.com/title/tt0330793/,movie,6.5,124,2004,"Action, Crime, Drama, Thriller",142003,2004-04-12,Jonathan Hensleigh
64,tt0450314,2013-04-24,2013-04-24,,Punisher: War Zone,https://www.imdb.com/title/tt0450314/,movie,6.0,103,2008,"Action, Adventure, Crime, Drama, Thriller",57157,2008-12-04,Lexi Alexander
65,tt0120667,2013-04-24,2013-04-24,,Fantastic Four,https://www.imdb.com/title/tt0120667/,movie,5.7,106,2005,"Action, Adventure, Fantasy, Sci-Fi",296285,2005-06-29,Tim Story
66,tt0486576,2013-04-24,2013-04-24,,4: Rise of the Silver Surfer,https://www.imdb.com/title/tt0486576/,movie,5.6,92,2007,"Action, Adventure, Fantasy, Sci-Fi",238223,2007-06-12,Tim Story
67,tt0287978,2013-04-24,2013-04-24,,Daredevil,https://www.imdb.com/title/tt0287978/,movie,5.3,103,2003,"Action, Adventure, Crime",197155,2003-02-09,Mark Steven Johnson
68,tt0357277,2013-04-24,2013-04-24,,Elektra,https://www.imdb.com/title/tt0357277/,movie,4.7,97,2005,"Action, Adventure, Crime, Fantasy, Thriller",81962,2005-01-08,Rob Bowman
69,tt0167190,2013-04-24,2013-04-24,,Hellboy,https://www.imdb.com/title/tt0167190/,movie,6.9,122,2004,"Action, Fantasy, Horror, Sci-Fi",287888,2004-03-30,Guillermo del Toro
70,tt0411477,2013-04-24,2013-04-24,,Hellboy II: The Golden Army,https://www.imdb.com/title/tt0411477/,movie,7.0,120,2008,"Action, Adventure, Fantasy, Horror, Sci-Fi",240658,2008-06-28,Guillermo del Toro
71,tt0120177,2013-04-24,2013-04-24,,Spawn,https://www.imdb.com/title/tt0120177/,movie,5.2,96,1997,"Action, Horror",59878,1997-07-31,Mark A.Z. Dippé
72,tt0120611,2013-04-24,2013-04-24,,Blade,https://www.imdb.com/title/tt0120611/,movie,7.1,120,1998,"Action, Horror, Sci-Fi",225593,1998-08-19,Stephen Norrington
73,tt0187738,2013-04-24,2013-04-24,,Blade II,https://www.imdb.com/title/tt0187738/,movie,6.7,117,2002,"Action, Horror, Sci-Fi, Thriller",185984,2002-03-21,Guillermo del Toro
74,tt0359013,2013-04-24,2013-04-24,,Blade: Trinity,https://www.imdb.com/title/tt0359013/,movie,5.9,113,2004,"Action, Horror, Sci-Fi, Thriller",155271,2004-12-07,David S. Goyer
