Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
1,tt0092991,2013-04-23,2013-04-23,,Evil Dead II,https://www.imdb.com/title/tt0092991/,movie,7.8,84,1987,"Comedy, Horror",134970,1987-03-13,Sam Raimi
2,tt0448157,2013-04-23,2013-04-23,,Hancock,https://www.imdb.com/title/tt0448157/,movie,6.4,92,2008,"Action, Drama, Fantasy",410191,2008-06-16,Peter Berg
3,tt0770828,2013-04-22,2013-04-22,,Man of Steel,https://www.imdb.com/title/tt0770828/,movie,7.1,143,2013,"Action, Adventure, Sci-Fi",644757,2013-06-10,Zack Snyder
4,tt0076759,2013-04-23,2013-04-23,,Star Wars,https://www.imdb.com/title/tt0076759/,movie,8.6,121,1977,"Action, Adventure, Fantasy, Sci-Fi",1116141,1977-05-25,George Lucas
5,tt0114709,2013-04-23,2013-04-23,,Toy Story,https://www.imdb.com/title/tt0114709/,movie,8.3,81,1995,"Animation, Adventure, Comedy, Family, Fantasy",787615,1995-11-19,John Lasseter
6,tt0120915,2013-04-23,2013-04-23,,Star Wars: Episode I - The Phantom Menace,https://www.imdb.com/title/tt0120915/,movie,6.5,136,1999,"Action, Adventure, Fantasy, Sci-Fi",651476,1999-05-16,George Lucas
7,tt0241527,2013-04-23,2013-04-23,,Harry Potter and the Sorcerer's Stone,https://www.imdb.com/title/tt0241527/,movie,7.6,152,2001,"Adventure, Family, Fantasy",567838,2001-11-04,Chris Columbus
8,tt0120737,2013-04-23,2013-04-23,,The Lord of the Rings: The Fellowship of the Ring,https://www.imdb.com/title/tt0120737/,movie,8.8,178,2001,"Adventure, Drama, Fantasy",1501822,2001-12-10,Peter Jackson
9,tt0167261,2013-04-23,2013-04-23,,The Lord of the Rings: The Two Towers,https://www.imdb.com/title/tt0167261/,movie,8.7,179,2002,"Adventure, Drama, Fantasy",1343371,2002-12-05,Peter Jackson
10,tt0167260,2013-04-23,2013-04-23,,The Lord of the Rings: The Return of the King,https://www.imdb.com/title/tt0167260/,movie,8.9,201,2003,"Adventure, Drama, Fantasy",1485767,2003-12-01,Peter Jackson
11,tt0121766,2013-04-23,2013-04-23,,Star Wars: Episode III - Revenge of the Sith,https://www.imdb.com/title/tt0121766/,movie,7.6,140,2005,"Action, Adventure, Fantasy, Sci-Fi",637609,2005-05-12,George Lucas
12,tt0434409,2013-04-23,2013-04-23,,V for Vendetta,https://www.imdb.com/title/tt0434409/,movie,8.2,132,2005,"Action, Drama, Sci-Fi, Thriller",948657,2005-12-11,James McTeigue
13,tt0416449,2013-04-23,2013-04-23,,300,https://www.imdb.com/title/tt0416449/,movie,7.7,117,2006,"Action, Fantasy, War",689629,2006-12-09,Zack Snyder
14,tt1049413,2013-04-23,2013-04-23,,Up,https://www.imdb.com/title/tt1049413/,movie,8.2,96,2009,"Animation, Adventure, Comedy, Family",840414,2009-05-13,"Pete Docter, Bob Peterson"
15,tt0499549,2013-04-23,2013-04-23,,Avatar,https://www.imdb.com/title/tt0499549/,movie,7.8,162,2009,"Action, Adventure, Fantasy, Sci-Fi",1040067,2009-12-10,James Cameron
16,tt0892769,2013-04-23,2013-04-23,,How to Train Your Dragon,https://www.imdb.com/title/tt0892769/,movie,8.1,98,2010,"Animation, Action, Adventure, Family, Fantasy",607853,2010-03-18,"Chris Sanders, Dean DeBlois"
17,tt0435761,2013-04-23,2013-04-23,,Toy Story 3,https://www.imdb.com/title/tt0435761/,movie,8.3,103,2010,"Animation, Adventure, Comedy, Family, Fantasy",677356,2010-06-12,Lee Unkrich
18,tt1201607,2013-04-23,2013-04-23,,Harry Potter and the Deathly Hallows: Part 2,https://www.imdb.com/title/tt1201607/,movie,8.1,130,2011,"Adventure, Drama, Fantasy, Mystery",688179,2011-07-07,David Yates
19,tt1298650,2013-04-23,2013-04-23,,Pirates of the Caribbean: On Stranger Tides,https://www.imdb.com/title/tt1298650/,movie,6.6,136,2011,"Action, Adventure, Fantasy",445819,2011-05-07,Rob Marshall
20,tt0800369,2013-04-23,2013-04-23,,Thor,https://www.imdb.com/title/tt0800369/,movie,7.0,115,2011,"Action, Adventure, Fantasy, Sci-Fi",677265,2011-04-17,Kenneth Branagh
21,tt0948470,2013-04-23,2013-04-23,,The Amazing Spider-Man,https://www.imdb.com/title/tt0948470/,movie,7.0,136,2012,"Action, Adventure, Sci-Fi",523234,2012-06-13,Marc Webb
22,tt1217209,2013-04-23,2013-04-23,,Brave,https://www.imdb.com/title/tt1217209/,movie,7.1,93,2012,"Animation, Adventure, Comedy, Family, Fantasy",336936,2012-06-10,"Mark Andrews, Steve Purcell, Brenda Chapman"
23,tt1077368,2013-04-23,2013-04-23,,Dark Shadows,https://www.imdb.com/title/tt1077368/,movie,6.2,113,2012,"Comedy, Fantasy, Horror",228959,2012-05-09,Tim Burton
24,tt0903624,2013-04-23,2013-04-23,,The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624/,movie,7.9,169,2012,"Adventure, Family, Fantasy",717869,2012-11-28,Peter Jackson
25,tt0401729,2013-04-23,2013-04-23,,John Carter,https://www.imdb.com/title/tt0401729/,movie,6.6,132,2012,"Action, Adventure, Sci-Fi",239138,2012-02-22,Andrew Stanton
26,tt0454876,2013-04-23,2013-04-23,,Life of Pi,https://www.imdb.com/title/tt0454876/,movie,7.9,127,2012,"Adventure, Drama, Fantasy",533241,2012-09-28,Ang Lee
27,tt1446192,2013-04-23,2013-04-23,,Rise of the Guardians,https://www.imdb.com/title/tt1446192/,movie,7.3,97,2012,"Animation, Action, Adventure, Comedy, Family, Fantasy",144804,2012-10-10,Peter Ramsey
28,tt1735898,2013-04-23,2013-04-23,,Snow White and the Huntsman,https://www.imdb.com/title/tt1735898/,movie,6.1,127,2012,"Action, Adventure, Drama, Fantasy",258263,2012-05-14,Rupert Sanders
29,tt1637725,2013-04-23,2013-04-23,,Ted,https://www.imdb.com/title/tt1637725/,movie,6.9,106,2012,"Comedy, Fantasy",536709,2012-06-29,Seth MacFarlane
30,tt1351685,2013-04-23,2013-04-23,,Jack the Giant Slayer,https://www.imdb.com/title/tt1351685/,movie,6.3,114,2013,"Adventure, Fantasy",122612,2013-02-27,Bryan Singer
31,tt1623205,2013-04-23,2013-04-23,,Oz the Great and Powerful,https://www.imdb.com/title/tt1623205/,movie,6.3,130,2013,"Adventure, Family, Fantasy",191731,2013-02-14,Sam Raimi
32,tt1170358,2013-04-23,2013-04-23,,The Hobbit: The Desolation of Smaug,https://www.imdb.com/title/tt1170358/,movie,7.8,161,2013,"Adventure, Fantasy",563669,2013-12-02,Peter Jackson
33,tt1430132,2013-04-23,2013-04-23,,The Wolverine,https://www.imdb.com/title/tt1430132/,movie,6.7,126,2013,"Action, Adventure, Sci-Fi",398938,2013-07-16,James Mangold
34,tt1981115,2013-04-23,2013-04-23,,Thor: The Dark World,https://www.imdb.com/title/tt1981115/,movie,6.9,112,2013,"Action, Adventure, Fantasy",536588,2013-10-22,Alan Taylor
35,tt1872181,2013-04-23,2013-04-23,,The Amazing Spider-Man 2,https://www.imdb.com/title/tt1872181/,movie,6.6,142,2014,"Action, Adventure, Sci-Fi",386410,2014-04-10,Marc Webb
36,tt1854564,2013-04-23,2013-04-23,,Percy Jackson: Sea of Monsters,https://www.imdb.com/title/tt1854564/,movie,5.8,106,2013,"Adventure, Family, Fantasy, Thriller",101979,2013-08-07,Thor Freudenthal
37,tt1428538,2013-04-23,2013-04-23,,Hansel & Gretel: Witch Hunters,https://www.imdb.com/title/tt1428538/,movie,6.1,88,2013,"Action, Fantasy, Horror",182714,2013-01-17,Tommy Wirkola
38,tt0067992,2013-04-23,2013-04-23,,Willy Wonka & the Chocolate Factory,https://www.imdb.com/title/tt0067992/,movie,7.8,100,1971,"Family, Fantasy, Musical",160372,1971-06-28,Mel Stuart
39,tt0083866,2013-04-23,2013-04-23,,E.T. the Extra-Terrestrial,https://www.imdb.com/title/tt0083866/,movie,7.9,115,1982,"Family, Sci-Fi",335726,1982-05-26,Steven Spielberg
40,tt0086190,2013-04-23,2013-04-23,,Star Wars: Episode VI - Return of the Jedi,https://www.imdb.com/title/tt0086190/,movie,8.3,131,1983,"Action, Adventure, Fantasy, Sci-Fi",857472,1983-05-25,Richard Marquand
41,tt0087332,2013-04-23,2013-04-23,,Ghost Busters,https://www.imdb.com/title/tt0087332/,movie,7.8,105,1984,"Action, Comedy, Fantasy",322282,1984-06-07,Ivan Reitman
42,tt0102057,2013-04-23,2013-04-23,,Hook,https://www.imdb.com/title/tt0102057/,movie,6.7,142,1991,"Adventure, Comedy, Family, Fantasy",213257,1991-12-08,Steven Spielberg
43,tt0120689,2013-04-23,2013-04-23,,The Green Mile,https://www.imdb.com/title/tt0120689/,movie,8.6,189,1999,"Crime, Drama, Fantasy, Mystery",1008485,1999-12-06,Frank Darabont
44,tt0120616,2013-04-23,2013-04-23,,The Mummy,https://www.imdb.com/title/tt0120616/,movie,7.0,124,1999,"Action, Adventure, Fantasy",366061,1999-04-16,Stephen Sommers
45,tt0120363,2013-04-23,2013-04-23,,Toy Story 2,https://www.imdb.com/title/tt0120363/,movie,7.9,92,1999,"Animation, Adventure, Comedy, Family, Fantasy",466849,1999-11-13,"John Lasseter, Lee Unkrich, Ash Brannon"
46,tt0198781,2013-04-23,2013-04-23,,"Monsters, Inc.",https://www.imdb.com/title/tt0198781/,movie,8.1,92,2001,"Animation, Adventure, Comedy, Family, Fantasy",735389,2001-10-28,"David Silverman, Pete Docter, Lee Unkrich"
47,tt0145487,2013-04-23,2013-04-23,,Spider-Man,https://www.imdb.com/title/tt0145487/,movie,7.3,121,2002,"Action, Adventure, Sci-Fi",636551,2002-04-30,Sam Raimi
48,tt0245429,2013-04-23,2013-04-23,,Sen to Chihiro no kamikakushi,https://www.imdb.com/title/tt0245429/,movie,8.6,125,2001,"Animation, Adventure, Family, Fantasy, Mystery",553715,2001-07-20,"Hayao Miyazaki, Kirk Wise"
49,tt0121765,2013-04-23,2013-04-23,,Star Wars: Episode II - Attack of the Clones,https://www.imdb.com/title/tt0121765/,movie,6.6,142,2002,"Action, Adventure, Fantasy, Sci-Fi",572396,2002-05-12,George Lucas
50,tt0325980,2013-04-23,2013-04-23,,Pirates of the Caribbean: The Curse of the Black Pearl,https://www.imdb.com/title/tt0325980/,movie,8.0,143,2003,"Action, Adventure, Fantasy",960789,2003-06-28,Gore Verbinski
51,tt0319061,2013-04-23,2013-04-23,,Big Fish,https://www.imdb.com/title/tt0319061/,movie,8.0,125,2003,"Adventure, Drama, Fantasy, Romance",389123,2003-12-04,Tim Burton
52,tt0304141,2013-04-23,2013-04-23,,Harry Potter and the Prisoner of Azkaban,https://www.imdb.com/title/tt0304141/,movie,7.9,142,2004,"Adventure, Family, Fantasy, Mystery",487464,2004-05-23,Alfonso Cuarón
53,tt0363771,2013-04-23,2013-04-23,,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",https://www.imdb.com/title/tt0363771/,movie,6.9,143,2005,"Adventure, Family, Fantasy",338807,2005-12-07,Andrew Adamson
54,tt0330373,2013-04-23,2013-04-23,,Harry Potter and the Goblet of Fire,https://www.imdb.com/title/tt0330373/,movie,7.7,157,2005,"Adventure, Family, Fantasy, Mystery",486700,2005-11-06,Mike Newell
55,tt0457430,2013-04-23,2013-04-23,,El laberinto del fauno,https://www.imdb.com/title/tt0457430/,movie,8.2,118,2006,"Drama, Fantasy, War",569992,2006-05-27,Guillermo del Toro
56,tt0348150,2013-04-23,2013-04-23,,Superman Returns,https://www.imdb.com/title/tt0348150/,movie,6.1,154,2006,"Action, Adventure, Sci-Fi",260059,2006-06-21,Bryan Singer
57,tt0382932,2013-04-23,2013-04-23,,Ratatouille,https://www.imdb.com/title/tt0382932/,movie,8.0,111,2007,"Animation, Adventure, Comedy, Drama, Family, Fantasy",576027,2007-06-22,"Brad Bird, Jan Pinkava"
58,tt0417741,2013-04-23,2013-04-23,,Harry Potter and the Half-Blood Prince,https://www.imdb.com/title/tt0417741/,movie,7.6,153,2009,"Adventure, Family, Fantasy, Mystery",416431,2009-07-06,David Yates
59,tt1014759,2013-04-23,2013-04-23,,Alice in Wonderland,https://www.imdb.com/title/tt1014759/,movie,6.5,108,2010,"Adventure, Family, Fantasy",357512,2010-02-25,Tim Burton
60,tt0800320,2013-04-23,2013-04-23,,Clash of the Titans,https://www.imdb.com/title/tt0800320/,movie,5.8,106,2010,"Action, Adventure, Fantasy",255373,2010-03-26,Louis Leterrier
61,tt0926084,2013-04-23,2013-04-23,,Harry Potter and the Deathly Hallows: Part 1,https://www.imdb.com/title/tt0926084/,movie,7.7,146,2010,"Adventure, Fantasy, Mystery",422909,2010-11-11,David Yates
62,tt0814255,2013-04-23,2013-04-23,,Percy Jackson & the Olympians: The Lightning Thief,https://www.imdb.com/title/tt0814255/,movie,5.9,118,2010,"Adventure, Family, Fantasy",164598,2010-02-10,Chris Columbus
63,tt1464540,2013-04-23,2013-04-23,,I Am Number Four,https://www.imdb.com/title/tt1464540/,movie,6.1,111,2011,"Action, Adventure, Sci-Fi, Thriller",217177,2011-02-17,D.J. Caruso
64,tt0978764,2013-04-23,2013-04-23,,Sucker Punch,https://www.imdb.com/title/tt0978764/,movie,6.1,110,2011,"Action, Fantasy",217861,2011-03-21,Zack Snyder
65,tt1253864,2013-04-23,2013-04-23,,Immortals,https://www.imdb.com/title/tt1253864/,movie,6.0,110,2011,"Action, Drama, Fantasy, Romance",152624,2011-11-10,Tarsem Singh
66,tt1611224,2013-04-23,2013-04-23,,Abraham Lincoln: Vampire Hunter,https://www.imdb.com/title/tt1611224/,movie,5.9,105,2012,"Action, Fantasy, Horror, Western",142534,2012-06-18,Timur Bekmambetov
67,tt1482459,2013-04-23,2013-04-23,,The Lorax,https://www.imdb.com/title/tt1482459/,movie,6.4,86,2012,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",89812,2012-03-01,"Chris Renaud, Kyle Balda"
68,tt1462769,2013-04-23,2013-04-23,,The Odd Life of Timothy Green,https://www.imdb.com/title/tt1462769/,movie,6.6,105,2012,"Comedy, Drama, Family, Fantasy",42675,2012-08-15,Peter Hedges
69,tt1623288,2013-04-23,2013-04-23,,ParaNorman,https://www.imdb.com/title/tt1623288/,movie,7.0,92,2012,"Animation, Adventure, Comedy, Family, Fantasy",86969,2012-08-03,"Sam Fell, Chris Butler"
70,tt1646987,2013-04-23,2013-04-23,,Wrath of the Titans,https://www.imdb.com/title/tt1646987/,movie,5.7,99,2012,"Action, Adventure, Fantasy",171774,2012-03-28,Jonathan Liebesman
71,tt1453405,2013-04-23,2013-04-23,,Monsters University,https://www.imdb.com/title/tt1453405/,movie,7.3,104,2013,"Animation, Adventure, Comedy, Family, Fantasy",290433,2013-06-05,Dan Scanlon
72,tt2125435,2013-04-23,2013-04-23,,Beasts of the Southern Wild,https://www.imdb.com/title/tt2125435/,movie,7.3,93,2012,"Adventure, Drama, Fantasy",77301,2012-01-20,Benh Zeitlin
73,tt1783732,2013-04-23,2013-04-23,,John Dies at the End,https://www.imdb.com/title/tt1783732/,movie,6.4,99,2012,"Comedy, Horror, Sci-Fi",34306,2012-01-23,Don Coscarelli
74,tt1959490,2013-04-23,2013-04-23,,Noah,https://www.imdb.com/title/tt1959490/,movie,5.8,138,2014,"Action, Adventure, Drama",228743,2014-03-10,Darren Aronofsky
75,tt1291150,2013-04-23,2013-04-23,,Teenage Mutant Ninja Turtles,https://www.imdb.com/title/tt1291150/,movie,5.8,101,2014,"Action, Adventure, Comedy, Sci-Fi",191808,2014-08-03,Jonathan Liebesman
76,tt0848537,2013-04-23,2013-04-23,,Epic,https://www.imdb.com/title/tt0848537/,movie,6.7,102,2013,"Animation, Adventure, Family, Fantasy, Thriller",95113,2013-05-01,Chris Wedge
77,tt0096438,2013-04-23,2013-04-23,,Who Framed Roger Rabbit,https://www.imdb.com/title/tt0096438/,movie,7.7,104,1988,"Animation, Adventure, Comedy, Crime, Family, Fantasy, Mystery",168111,1988-06-21,Robert Zemeckis
78,tt0101272,2013-04-23,2013-04-23,,The Addams Family,https://www.imdb.com/title/tt0101272/,movie,6.9,99,1991,"Comedy, Fantasy",115051,1991-11-19,Barry Sonnenfeld
79,tt0106308,2013-04-23,2013-04-23,,Army of Darkness,https://www.imdb.com/title/tt0106308/,movie,7.6,81,1992,"Comedy, Horror",150776,1992-10-09,Sam Raimi
80,tt0109506,2013-04-23,2013-04-23,,The Crow,https://www.imdb.com/title/tt0109506/,movie,7.6,102,1994,"Action, Drama, Fantasy",154813,1994-05-10,Alex Proyas
81,tt0119528,2013-04-23,2013-04-23,,Liar Liar,https://www.imdb.com/title/tt0119528/,movie,6.9,86,1997,"Comedy, Fantasy",258990,1997-03-18,Tom Shadyac
82,tt0163025,2013-04-23,2013-04-23,,Jurassic Park III,https://www.imdb.com/title/tt0163025/,movie,5.9,92,2001,"Action, Adventure, Sci-Fi, Thriller",272324,2001-07-16,Joe Johnston
83,tt0126029,2013-04-23,2013-04-23,,Shrek,https://www.imdb.com/title/tt0126029/,movie,7.9,90,2001,"Animation, Adventure, Comedy, Family, Fantasy",559837,2001-04-22,"Vicky Jenson, Andrew Adamson"
84,tt0295297,2013-04-23,2013-04-23,,Harry Potter and the Chamber of Secrets,https://www.imdb.com/title/tt0295297/,movie,7.4,161,2002,"Adventure, Family, Fantasy, Mystery",490955,2002-11-03,Chris Columbus
85,tt0320691,2013-04-23,2013-04-23,,Underworld,https://www.imdb.com/title/tt0320691/,movie,7.0,121,2003,"Action, Fantasy, Thriller",238928,2003-09-08,Len Wiseman
86,tt0316654,2013-04-23,2013-04-23,,Spider-Man 2,https://www.imdb.com/title/tt0316654/,movie,7.3,127,2004,"Action, Adventure, Sci-Fi",497378,2004-06-25,Sam Raimi
87,tt0338526,2013-04-23,2013-04-23,,Van Helsing,https://www.imdb.com/title/tt0338526/,movie,6.1,131,2004,"Action, Adventure, Fantasy",228551,2004-05-03,Stephen Sommers
88,tt0367594,2013-04-23,2013-04-23,,Charlie and the Chocolate Factory,https://www.imdb.com/title/tt0367594/,movie,6.6,115,2005,"Adventure, Comedy, Family, Fantasy, Musical",388113,2005-07-10,Tim Burton
89,tt0120667,2013-04-23,2013-04-23,,Fantastic Four,https://www.imdb.com/title/tt0120667/,movie,5.7,106,2005,"Action, Adventure, Fantasy, Sci-Fi",296285,2005-06-29,Tim Story
90,tt0383574,2013-04-23,2013-04-23,,Pirates of the Caribbean: Dead Man's Chest,https://www.imdb.com/title/tt0383574/,movie,7.3,151,2006,"Action, Adventure, Fantasy",610972,2006-06-24,Gore Verbinski
91,tt0373889,2013-04-23,2013-04-23,,Harry Potter and the Order of the Phoenix,https://www.imdb.com/title/tt0373889/,movie,7.5,138,2007,"Adventure, Family, Fantasy, Mystery",451627,2007-06-28,David Yates
92,tt0449088,2013-04-23,2013-04-23,,Pirates of the Caribbean: At World's End,https://www.imdb.com/title/tt0449088/,movie,7.1,169,2007,"Action, Adventure, Fantasy",554702,2007-05-19,Gore Verbinski
93,tt0413300,2013-04-23,2013-04-23,,Spider-Man 3,https://www.imdb.com/title/tt0413300/,movie,6.2,139,2007,"Action, Adventure, Sci-Fi",458442,2007-04-03,Sam Raimi
94,tt0380510,2013-04-23,2013-04-23,,The Lovely Bones,https://www.imdb.com/title/tt0380510/,movie,6.7,135,2009,"Drama, Fantasy, Thriller",145246,2009-11-24,Peter Jackson
95,tt0938283,2013-04-23,2013-04-23,,The Last Airbender,https://www.imdb.com/title/tt0938283/,movie,4.1,103,2010,"Action, Adventure, Family, Fantasy",137304,2010-06-30,M. Night Shyamalan
96,tt0892791,2013-04-23,2013-04-23,,Shrek Forever After,https://www.imdb.com/title/tt0892791/,movie,6.3,93,2010,"Animation, Adventure, Comedy, Family, Fantasy, Romance",166599,2010-04-21,Mike Mitchell
97,tt1502404,2013-04-23,2013-04-23,,Drive Angry,https://www.imdb.com/title/tt1502404/,movie,5.4,104,2011,"Action, Fantasy, Thriller",89981,2011-02-24,Patrick Lussier
98,tt1486185,2013-04-23,2013-04-23,,Red Riding Hood,https://www.imdb.com/title/tt1486185/,movie,5.5,100,2011,"Fantasy, Horror, Mystery, Romance, Thriller",102142,2011-03-07,Catherine Hardwicke
99,tt1240982,2013-04-23,2013-04-23,,Your Highness,https://www.imdb.com/title/tt1240982/,movie,5.5,102,2011,"Adventure, Comedy, Fantasy",92793,2011-04-08,David Gordon Green
100,tt0816462,2013-04-23,2013-04-23,,Conan the Barbarian,https://www.imdb.com/title/tt0816462/,movie,5.2,113,2011,"Action, Adventure, Fantasy",90602,2011-08-11,Marcus Nispel
101,tt1397514,2013-04-23,2013-04-23,,Journey 2: The Mysterious Island,https://www.imdb.com/title/tt1397514/,movie,5.8,94,2012,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",83160,2012-01-19,Brad Peyton
102,tt1667353,2013-04-23,2013-04-23,,Mirror Mirror,https://www.imdb.com/title/tt1667353/,movie,5.6,106,2012,"Adventure, Comedy, Drama, Family, Fantasy",79293,2012-03-15,Tarsem Singh
103,tt1496025,2013-04-23,2013-04-23,,Underworld Awakening,https://www.imdb.com/title/tt1496025/,movie,6.4,88,2012,"Action, Fantasy, Horror",137971,2012-01-19,"Björn Stein, Måns Mårlind"
104,tt0478304,2013-04-23,2013-04-23,,The Tree of Life,https://www.imdb.com/title/tt0478304/,movie,6.8,139,2011,"Drama, Fantasy",155835,2011-05-16,Terrence Malick
105,tt0071853,2013-04-23,2013-04-23,,Monty Python and the Holy Grail,https://www.imdb.com/title/tt0071853/,movie,8.3,91,1975,"Adventure, Comedy, Fantasy",459306,1975-03-14,"Terry Jones, Terry Gilliam"
106,tt0088323,2013-04-23,2013-04-23,,Die unendliche Geschichte,https://www.imdb.com/title/tt0088323/,movie,7.4,102,1984,"Adventure, Drama, Family, Fantasy",118292,1984-04-06,Wolfgang Petersen
107,tt0094721,2013-04-23,2013-04-23,,Beetlejuice,https://www.imdb.com/title/tt0094721/,movie,7.5,92,1988,"Comedy, Fantasy",230627,1988-03-29,Tim Burton
108,tt0096895,2013-04-23,2013-04-23,,Batman,https://www.imdb.com/title/tt0096895/,movie,7.6,126,1989,"Action, Adventure",311848,1989-06-19,Tim Burton
109,tt0108071,2013-04-23,2013-04-23,,The Secret Garden,https://www.imdb.com/title/tt0108071/,movie,7.3,101,1993,"Drama, Family, Fantasy",33166,1993-08-13,Agnieszka Holland
110,tt0117008,2013-04-23,2013-04-23,,Matilda,https://www.imdb.com/title/tt0117008/,movie,6.9,98,1996,"Comedy, Family, Fantasy",110884,1996-07-28,Danny DeVito
111,tt0110647,2013-04-23,2013-04-23,,Die unendliche Geschichte III: Rettung aus Phantasien,https://www.imdb.com/title/tt0110647/,movie,3.2,95,1994,"Adventure, Comedy, Family, Fantasy",9617,1994-10-27,Peter MacDonald
112,tt0209163,2013-04-23,2013-04-23,,The Mummy Returns,https://www.imdb.com/title/tt0209163/,movie,6.4,130,2001,"Action, Adventure, Fantasy, Thriller",283438,2001-04-29,Stephen Sommers
113,tt0339291,2013-04-23,2013-04-23,,A Series of Unfortunate Events,https://www.imdb.com/title/tt0339291/,movie,6.8,108,2004,"Adventure, Comedy, Family, Fantasy",184455,2004-12-16,Brad Silberling
114,tt0298148,2013-04-23,2013-04-23,,Shrek 2,https://www.imdb.com/title/tt0298148/,movie,7.2,93,2004,"Animation, Adventure, Comedy, Family, Fantasy, Romance",380035,2004-05-08,"Conrad Vernon, Kelly Asbury, Andrew Adamson"
115,tt0360486,2013-04-23,2013-04-23,,Constantine,https://www.imdb.com/title/tt0360486/,movie,7.0,121,2005,"Action, Fantasy, Horror, Mystery",276249,2005-02-07,Francis Lawrence
116,tt0398808,2013-04-23,2013-04-23,,Bridge to Terabithia,https://www.imdb.com/title/tt0398808/,movie,7.2,96,2007,"Adventure, Drama, Family, Fantasy",131182,2007-02-15,Gabor Csupo
117,tt0413099,2013-04-23,2013-04-23,,Evan Almighty,https://www.imdb.com/title/tt0413099/,movie,5.4,96,2007,"Comedy, Family, Fantasy",130272,2007-06-21,Tom Shadyac
118,tt0411477,2013-04-23,2013-04-23,,Hellboy II: The Golden Army,https://www.imdb.com/title/tt0411477/,movie,7.0,120,2008,"Action, Adventure, Fantasy, Horror, Sci-Fi",240659,2008-06-28,Guillermo del Toro
119,tt0373051,2013-04-23,2013-04-23,,Journey to the Center of the Earth,https://www.imdb.com/title/tt0373051/,movie,5.8,93,2008,"Action, Adventure, Family, Fantasy, Sci-Fi",104161,2008-07-10,Eric Brevig
120,tt0472033,2013-04-23,2013-04-23,,9,https://www.imdb.com/title/tt0472033/,movie,7.1,79,2009,"Animation, Action, Adventure, Sci-Fi",125459,2009-08-19,Shane Acker
121,tt0844471,2013-04-23,2013-04-23,,Cloudy with a Chance of Meatballs,https://www.imdb.com/title/tt0844471/,movie,7.0,90,2009,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",185381,2009-09-16,"Christopher Miller, Phil Lord"
122,tt1054606,2013-04-23,2013-04-23,,The Imaginarium of Doctor Parnassus,https://www.imdb.com/title/tt1054606/,movie,6.8,123,2009,"Adventure, Comedy, Fantasy, Mystery",138316,2009-05-22,Terry Gilliam
123,tt0980970,2013-04-23,2013-04-23,,The Chronicles of Narnia: The Voyage of the Dawn Treader,https://www.imdb.com/title/tt0980970/,movie,6.3,113,2010,"Adventure, Family, Fantasy",129014,2010-12-02,Michael Apted
124,tt0963966,2013-04-23,2013-04-23,,The Sorcerer's Apprentice,https://www.imdb.com/title/tt0963966/,movie,6.1,109,2010,"Action, Adventure, Family, Fantasy",143430,2010-07-06,Jon Turteltaub
125,tt1411704,2013-04-23,2013-04-23,,Hop,https://www.imdb.com/title/tt1411704/,movie,5.4,95,2011,"Animation, Adventure, Comedy, Family, Fantasy",28773,2011-03-30,Tim Hill
126,tt0472181,2013-04-23,2013-04-23,,The Smurfs,https://www.imdb.com/title/tt0472181/,movie,5.5,103,2011,"Animation, Adventure, Comedy, Family, Fantasy",77303,2011-07-24,Raja Gosnell
127,tt1071875,2013-04-23,2013-04-23,,Ghost Rider: Spirit of Vengeance,https://www.imdb.com/title/tt1071875/,movie,4.3,96,2011,"Action, Fantasy, Thriller",103243,2011-12-11,"Brian Taylor, Mark Neveldine"
128,tt0396171,2013-04-23,2013-04-23,,Perfume: The Story of a Murderer,https://www.imdb.com/title/tt0396171/,movie,7.5,147,2006,"Crime, Drama",219003,2006-09-07,Tom Tykwer
129,tt2310332,2013-04-23,2013-04-23,,The Hobbit: The Battle of the Five Armies,https://www.imdb.com/title/tt2310332/,movie,7.4,144,2014,"Adventure, Fantasy",436721,2014-12-01,Peter Jackson
130,tt0090728,2013-04-23,2013-04-23,,Big Trouble in Little China,https://www.imdb.com/title/tt0090728/,movie,7.3,99,1986,"Action, Adventure, Comedy, Fantasy",112314,1986-07-02,John Carpenter
131,tt0091369,2013-04-23,2013-04-23,,Labyrinth,https://www.imdb.com/title/tt0091369/,movie,7.4,101,1986,"Adventure, Family, Fantasy, Musical",112436,1986-06-27,Jim Henson
132,tt0107688,2013-04-23,2013-04-23,,The Nightmare Before Christmas,https://www.imdb.com/title/tt0107688/,movie,8.0,76,1993,"Animation, Family, Fantasy, Musical",267646,1993-10-09,Henry Selick
133,tt0113497,2013-04-23,2013-04-23,,Jumanji,https://www.imdb.com/title/tt0113497/,movie,7.0,104,1995,"Adventure, Comedy, Family, Fantasy",268327,1995-12-15,Joe Johnston
134,tt0120611,2013-04-23,2013-04-23,,Blade,https://www.imdb.com/title/tt0120611/,movie,7.1,120,1998,"Action, Horror, Sci-Fi",225593,1998-08-19,Stephen Norrington
