Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
331,tt0092723,2013-04-23,2013-04-23,,The Care Bears Adventure in Wonderland,https://www.imdb.com/title/tt0092723/,movie,5.7,80,1987,"Animation, Adventure, Comedy, Family, Fantasy, Musical",1036,1987-08-07,Raymond Jafelice
332,tt0100281,2013-04-23,2013-04-23,,The Nutcracker Prince,https://www.imdb.com/title/tt0100281/,movie,6.9,75,1990,"Animation, Adventure, Family, Fantasy",1947,1990-11-21,Paul Schibli
333,tt0104298,2013-04-23,2013-04-23,,Freddie as F.R.O.7.,https://www.imdb.com/title/tt0104298/,movie,5.2,91,1992,"Animation, Adventure, Comedy, Family, Fantasy, Musical",612,1992-08-14,Jon Acevski
334,tt0249577,2013-04-23,2013-04-23,,Here Comes Peter Cottontail,https://www.imdb.com/title/tt0249577/,tvMovie,7.6,60,1971,"Animation, Adventure, Comedy, Family, Fantasy, Musical",957,1971-04-04,"Jules Bass, Arthur Rankin Jr."
335,tt0067749,2013-04-23,2013-04-23,,Shinbone Alley,https://www.imdb.com/title/tt0067749/,movie,5.4,85,1970,"Animation, Comedy, Fantasy, Musical, Romance",131,1970-06-26,"David Detiege, John Wilson"
336,tt2062622,2013-04-23,2013-04-23,,Postman Pat: The Movie,https://www.imdb.com/title/tt2062622/,movie,4.6,88,2014,"Animation, Comedy, Family",1453,2014-05-23,Mike Disa
337,tt0312305,2013-04-23,2013-04-23,,Quantum Quest: A Cassini Space Odyssey,https://www.imdb.com/title/tt0312305/,movie,5.2,45,2010,"Animation, Sci-Fi, Adventure",286,2010-09-17,"Harry 'Doc' Kloor, Daniel St. Pierre"
338,tt1891905,2013-04-23,2013-04-23,,SeeFood,https://www.imdb.com/title/tt1891905/,movie,4.5,93,2011,"Animation, Adventure, Comedy, Family",948,2011-10-07,Aun Hoe Goh
339,tt2168938,2013-04-23,2013-04-23,,Monster High: Why Do Ghouls Fall in Love?,https://www.imdb.com/title/tt2168938/,tvMovie,7.0,46,2012,"Animation, Romance",485,2012-02-12,"Dustin Mckenzie, Steve Sacks"
340,tt1537481,2013-04-23,2013-04-23,,Space Chimps 2: Zartog Strikes Back,https://www.imdb.com/title/tt1537481/,video,2.8,76,2010,"Animation, Comedy, Family, Sci-Fi",1521,2010-05-28,John H. Williams
341,tt2132486,2013-04-23,2013-04-23,,The Gruffalo's Child,https://www.imdb.com/title/tt2132486/,tvMovie,7.1,27,2011,"Animation, Family",2486,2011-12-25,"Johannes Weiland, Uwe Heidschötter"
342,tt1979172,2013-04-23,2013-04-23,,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,https://www.imdb.com/title/tt1979172/,movie,5.9,85,2012,"Animation, Comedy",1490,2012-09-08,"Bill Jones, Jeff Simpson, Ben Timlett"
343,tt0915463,2013-04-23,2013-04-23,,Jackboots on Whitehall,https://www.imdb.com/title/tt0915463/,movie,5.3,91,2010,"Animation, Comedy, Sci-Fi, War",1168,2010-06-20,"Edward McHenry, Rory McHenry"
344,tt1350484,2013-04-23,2013-04-23,,Curious George 2: Follow That Monkey!,https://www.imdb.com/title/tt1350484/,movie,5.7,80,2009,"Animation, Family",888,2009-07-10,Norton Virgien
345,tt2783020,2013-04-23,2013-04-23,,Jay and Silent Bob's Super Groovy Cartoon Movie,https://www.imdb.com/title/tt2783020/,movie,5.1,64,2013,"Animation, Comedy",1534,2013-04-20,Steve Stark
346,tt1825918,2013-04-23,2013-04-23,,Phineas and Ferb the Movie: Across the 2nd Dimension,https://www.imdb.com/title/tt1825918/,tvMovie,7.4,78,2011,"Animation, Action, Adventure, Comedy, Family, Musical, Sci-Fi",6640,2011-08-05,"Robert Hughes, Dan Povenmire"
347,tt2005268,2013-04-23,2013-04-23,,Lego Star Wars: The Padawan Menace,https://www.imdb.com/title/tt2005268/,tvShort,7.3,22,2011,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",1346,2011-07-22,David Scott
348,tt2402600,2013-04-23,2013-04-23,,Lego Star Wars: The Empire Strikes Out,https://www.imdb.com/title/tt2402600/,tvShort,7.4,22,2012,"Animation, Short, Action, Comedy, Family, Sci-Fi",973,2012-09-26,Guy Vasilovich
349,tt1482967,2013-04-23,2013-04-23,,Monsters vs Aliens: Mutant Pumpkins from Outer Space,https://www.imdb.com/title/tt1482967/,tvShort,6.5,30,2009,"Animation, Short, Comedy, Family, Fantasy, Sci-Fi",2233,2009-10-28,Peter Ramsey
350,tt2244937,2013-04-23,2013-04-23,,Johnny Bravo Goes to Bollywood,https://www.imdb.com/title/tt2244937/,tvMovie,6.3,72,2011,"Animation, Comedy, Family",125,2011-11-20,Van Partible
351,tt1856053,2013-04-23,2013-04-23,,Niko 2 - lentäjäveljekset,https://www.imdb.com/title/tt1856053/,movie,5.8,79,2012,"Animation, Adventure, Comedy, Family",840,2012-09-29,"Jørgen Lerdam, Kari Juusonen"
352,tt1587414,2013-04-23,2013-04-23,,Lego: The Adventures of Clutch Powers,https://www.imdb.com/title/tt1587414/,video,5.7,78,2010,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",1542,2010-03-04,Howard E. Baker
353,tt1822239,2013-04-23,2013-04-23,,Jock,https://www.imdb.com/title/tt1822239/,movie,4.6,89,2011,"Animation, Adventure, Comedy, Family",499,2011-07-29,Duncan MacNeillie
354,tt2073520,2013-04-23,2013-04-23,,An Oversimplification of Her Beauty,https://www.imdb.com/title/tt2073520/,movie,6.3,84,2012,"Animation, Comedy, Drama, Romance",555,2012-01-21,Terence Nance
355,tt2104985,2013-04-23,2013-04-23,,Sky Force 3D,https://www.imdb.com/title/tt2104985/,movie,3.3,91,2012,Animation,240,2012-04-22,Tony Tang
356,tt1984279,2013-04-23,2013-04-23,,The Swan Princess Christmas,https://www.imdb.com/title/tt1984279/,video,4.5,83,2012,"Animation, Family, Fantasy, Musical",1104,2012-11-06,Richard Rich
357,tt2788526,2013-04-23,2013-04-23,,Transformers Prime Beast Hunters: Predacons Rising,https://www.imdb.com/title/tt2788526/,tvMovie,7.6,65,2013,"Animation, Action, Family, Sci-Fi",866,2013-10-04,"Vinton Heuck, Todd Waterman, Scooter Tidwell"
358,tt0137201,2013-04-23,2013-04-23,,Rudolph the Red-Nosed Reindeer: The Movie,https://www.imdb.com/title/tt0137201/,movie,5.9,83,1998,"Animation, Adventure, Family, Musical, Romance",2203,1998-10-16,William R. Kowalchuk Jr.
359,tt0119899,2013-04-23,2013-04-23,,Pippi Longstocking,https://www.imdb.com/title/tt0119899/,movie,5.3,76,1997,"Animation, Adventure, Comedy, Family, Musical",1135,1997-08-22,"Michael Schaack, Clive Smith"
360,tt0339334,2013-04-23,2013-04-23,,The Magic Roundabout,https://www.imdb.com/title/tt0339334/,movie,5.2,85,2005,"Animation, Adventure, Comedy, Family, Fantasy",2778,2005-02-02,"Frank Passingham, Dave Borthwick, Jean Duval"
361,tt1512222,2013-04-23,2013-04-23,,Night of the Living Dead: Darkest Dawn,https://www.imdb.com/title/tt1512222/,movie,4.1,62,2015,"Animation, Action, Horror",321,2015-10-05,"Zebediah De Soto, Krisztian Majdik"
362,tt0485323,2013-04-23,2013-04-23,,Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono,https://www.imdb.com/title/tt0485323/,movie,7.5,105,2005,"Animation, Action, Adventure, Drama",9496,2005-07-23,Seiji Mizushima
363,tt0446724,2013-04-23,2013-04-23,,Kim Possible: So the Drama,https://www.imdb.com/title/tt0446724/,tvMovie,7.3,71,2005,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",3493,2005-04-08,Steve Loter
364,tt1235837,2013-04-23,2013-04-23,,Happily N'Ever After 2,https://www.imdb.com/title/tt1235837/,movie,3.9,75,2009,"Animation, Adventure, Comedy, Family, Fantasy",1546,2009-03-24,"Boyd Kirkland, Steven E. Gordon"
365,tt1450334,2013-04-23,2013-04-23,,Pixie Hollow Games,https://www.imdb.com/title/tt1450334/,tvShort,7.4,21,2011,"Animation, Short, Family",1207,2011-11-19,Bradley Raymond
366,tt1782440,2013-04-23,2013-04-23,,Firebreather,https://www.imdb.com/title/tt1782440/,tvMovie,6.2,70,2010,"Animation, Action, Fantasy",1366,2010-11-24,Peter Chung
367,tt1020990,2013-04-23,2013-04-23,,Robot Chicken: Star Wars,https://www.imdb.com/title/tt1020990/,tvShort,8.2,30,2007,"Animation, Short, Comedy, Sci-Fi",7398,2007-06-17,Seth Green
368,tt0951333,2013-04-23,2013-04-23,,El lince perdido,https://www.imdb.com/title/tt0951333/,movie,5.5,97,2008,"Animation, Action, Adventure, Comedy, Family",995,2008-09-29,"Manuel Sicilia, Raul Garcia"
369,tt1212022,2013-04-23,2013-04-23,,The Lion of Judah,https://www.imdb.com/title/tt1212022/,movie,3.8,87,2011,Animation,511,2011-06-07,"Deryck Broom, Roger Hawkins"
370,tt0324572,2013-04-23,2013-04-23,,Winnie the Pooh: A Very Merry Pooh Year,https://www.imdb.com/title/tt0324572/,movie,6.9,65,2002,"Animation, Comedy, Drama, Family, Fantasy, Musical",1585,2002-11-11,"Jamie Mitchell, Gary Katona, Ed Wexler"
371,tt1290393,2013-04-23,2013-04-23,,The Clockwork Girl,https://www.imdb.com/title/tt1290393/,movie,6.9,84,2014,Animation,126,2014-01-12,Kevin Konrad Hanna
372,tt0298337,2013-04-23,2013-04-23,,Slipp Jimmy fri,https://www.imdb.com/title/tt0298337/,movie,6.1,86,2006,"Animation, Comedy",6341,2006-04-21,Christopher Nielsen
373,tt1691338,2013-04-23,2013-04-23,,Robot Chicken: Star Wars III,https://www.imdb.com/title/tt1691338/,tvMovie,8.1,45,2010,"Animation, Comedy, Sci-Fi",3876,2010-12-19,Chris McKay
374,tt0969345,2013-04-23,2013-04-23,,Strange Frame: Love & Sax,https://www.imdb.com/title/tt0969345/,movie,7.0,98,2012,"Animation, Crime, Music, Romance, Sci-Fi",1497,2012-05-03,G.B. Hajim
375,tt1013607,2013-04-23,2013-04-23,,Idiots and Angels,https://www.imdb.com/title/tt1013607/,movie,7.1,78,2008,"Animation, Comedy, Drama, Fantasy",2867,2008-04-26,Bill Plympton
376,tt2484120,2013-04-23,2013-04-23,,Room on the Broom,https://www.imdb.com/title/tt2484120/,tvMovie,7.5,25,2012,"Animation, Comedy, Family, Fantasy",2897,2012-12-25,"Max Lang, Jan Lachauer"
377,tt2204315,2013-04-23,2013-04-23,,Saving Santa,https://www.imdb.com/title/tt2204315/,video,5.5,83,2013,"Animation, Adventure, Comedy, Family, Fantasy, Musical",1635,2013-11-05,"Leon Joosen, Aaron Seelman"
378,tt1545330,2013-04-23,2013-04-23,,"Yes, Virginia",https://www.imdb.com/title/tt1545330/,tvShort,7.2,22,2009,"Animation, Short",472,2009-12-11,Pete Circuitt
379,tt0851471,2013-04-23,2013-04-23,,Sir Billi,https://www.imdb.com/title/tt0851471/,movie,4.2,76,2012,"Animation, Adventure, Comedy",441,2012-04-13,Sascha Hartmann
380,tt2162709,2013-04-23,2013-04-23,,Scooby-Doo! Music of the Vampire,https://www.imdb.com/title/tt2162709/,video,6.6,79,2012,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Mystery",1180,2012-03-07,David Block
381,tt1091821,2013-04-23,2013-04-23,,Noah,https://www.imdb.com/title/tt1091821/,movie,5.6,,2012,Animation,223,2012-01-11,"Bill Boyce, John Stronach"
382,tt1748199,2013-04-23,2013-04-23,,Silver Circle,https://www.imdb.com/title/tt1748199/,movie,6.5,90,2013,"Animation, Thriller",61,2013-03-22,Pasha Roberts
383,tt1086797,2013-04-23,2013-04-23,,Unstable Fables: 3 Pigs & a Baby,https://www.imdb.com/title/tt1086797/,movie,5.4,76,2008,"Animation, Family",639,2008-03-31,"Arish Fyzee, Howard E. Baker"
384,tt1239462,2013-04-23,2013-04-23,,La véritable histoire du Chat Botté,https://www.imdb.com/title/tt1239462/,movie,2.9,80,2009,"Animation, Adventure, Comedy",872,2009-04-01,"Jérôme Deschamps, Pascal Hérold, Macha Makeïeff"
385,tt1748032,2013-04-23,2013-04-23,,Guardians of Luna,https://www.imdb.com/title/tt1748032/,movie,,,,"Animation, Action, Adventure",,,
386,tt1691454,2013-04-23,2013-04-23,,The Bunnyman,https://www.imdb.com/title/tt1691454/,movie,4.5,,2011,"Animation, Fantasy, Horror, Sci-Fi",33,2011-12-31,Jimmy ScreamerClauz
387,tt2073154,2013-04-23,2013-04-23,,Quest for Zhu,https://www.imdb.com/title/tt2073154/,movie,4.7,72,2011,"Animation, Adventure, Family, Fantasy",155,2011-09-27,Bob Doucette
388,tt1543920,2013-04-23,2013-04-23,,Turtles Forever,https://www.imdb.com/title/tt1543920/,tvMovie,7.8,90,2009,"Animation, Action, Adventure, Comedy, Sci-Fi, Thriller",3007,2009-11-21,"Roy Burdine, Lloyd Goldfine"
389,tt1720267,2013-04-23,2013-04-23,,The Legend of Silk Boy,https://www.imdb.com/title/tt1720267/,movie,4.2,90,2010,"Animation, Adventure, Family",185,2010-08-20,David Liu
390,tt1049406,2013-04-23,2013-04-23,,Pablo,https://www.imdb.com/title/tt1049406/,movie,6.7,90,2012,"Animation, Biography",146,2012-01-30,Richard Goldgewicht
391,tt0109162,2013-04-23,2013-04-23,,Asterix in America,https://www.imdb.com/title/tt0109162/,movie,5.9,85,1994,"Animation, Adventure, Comedy, Family, Fantasy, Western",6129,1994-09-29,Gerhard Hahn
392,tt0396042,2013-04-23,2013-04-23,,The Ugly Duckling and Me!,https://www.imdb.com/title/tt0396042/,movie,5.5,89,2006,"Animation, Adventure, Comedy",2274,2006-09-10,"Karsten Kiilerich, Michael Hegner"
393,tt0790799,2013-04-23,2013-04-23,,$9.99,https://www.imdb.com/title/tt0790799/,movie,6.7,78,2008,"Animation, Drama, Fantasy",3025,2008-09-04,Tatia Rosenthal
394,tt1869724,2013-04-23,2013-04-23,,The Littlest Angel,https://www.imdb.com/title/tt1869724/,movie,4.6,84,2011,Animation,214,2013-11-15,Dave Kim
395,tt0184872,2013-04-23,2013-04-23,,Rurôni Kenshin: Ishin shishi e no Requiem,https://www.imdb.com/title/tt0184872/,movie,7.6,90,1997,"Animation, Action, Drama, Fantasy, History, Romance",2190,1997-12-20,Tsuji Hajiki
396,tt1172203,2013-04-23,2013-04-23,,Sita Sings the Blues,https://www.imdb.com/title/tt1172203/,movie,7.6,82,2008,"Animation, Comedy, Fantasy, Musical, Romance",4176,2008-02-11,Nina Paley
397,tt1334272,2013-04-23,2013-04-23,,Robot Chicken: Star Wars Episode II,https://www.imdb.com/title/tt1334272/,tvShort,8.1,24,2008,"Animation, Short, Comedy, Sci-Fi",4216,2008-11-16,Seth Green
398,tt1340108,2013-04-23,2013-04-23,,Killer Bean Forever,https://www.imdb.com/title/tt1340108/,movie,6.1,85,2009,"Animation, Action, Comedy, Crime, Mystery",1171,2009-06-11,Jeff Lew
399,tt1176453,2013-04-23,2013-04-23,,Race,https://www.imdb.com/title/tt1176453/,movie,4.9,99,2007,"Animation, Sci-Fi",160,2007-06-03,"Scott Heming, Robert Brousseau"
400,tt0810895,2013-04-23,2013-04-23,,Hellboy Animated: Sword of Storms,https://www.imdb.com/title/tt0810895/,tvMovie,6.6,77,2006,"Animation, Action, Adventure, Fantasy, Horror, Sci-Fi",3684,2006-10-28,"Tad Stones, Phil Weinstein"
401,tt0082679,2013-04-23,2013-04-23,,"Looney, Looney, Looney Bugs Bunny Movie",https://www.imdb.com/title/tt0082679/,movie,7.2,79,1981,"Animation, Comedy, Crime, Family, Music, Western",1886,1981-11-20,Friz Freleng
402,tt1064739,2013-04-23,2013-04-23,,Doctor Who: The Infinite Quest,https://www.imdb.com/title/tt1064739/,tvMovie,6.8,45,2007,"Animation, Adventure, Sci-Fi",782,2007-06-30,Gary Russell
403,tt0189072,2013-04-23,2013-04-23,,Scooby-Doo and the Reluctant Werewolf,https://www.imdb.com/title/tt0189072/,tvMovie,6.9,92,1988,"Animation, Comedy, Family, Fantasy, Horror, Sport",3128,1988-11-13,Ray Patterson
404,tt0079474,2013-04-23,2013-04-23,,"The Lion, the Witch & the Wardrobe",https://www.imdb.com/title/tt0079474/,tvMovie,7.2,95,1979,"Animation, Adventure, Drama, Family, Fantasy",1983,1979-04-01,Bill Melendez
405,tt0086203,2013-04-23,2013-04-23,,Rock & Rule,https://www.imdb.com/title/tt0086203/,movie,6.7,77,1983,"Animation, Fantasy, Music, Sci-Fi",2785,1983-04-15,Clive Smith
406,tt2476918,2013-04-23,2013-04-23,,SpongeBob SquarePants: It's a SpongeBob Christmas!,https://www.imdb.com/title/tt2476918/,tvEpisode,7.3,23,2012,"Animation, Comedy, Family, Fantasy",669,2012-11-23,"Seamus Walsh, Mark Caballero"
407,tt0082009,2013-04-23,2013-04-23,,American Pop,https://www.imdb.com/title/tt0082009/,movie,7.2,96,1981,"Animation, Drama, History, Music",3845,1981-02-13,Ralph Bakshi
408,tt0120254,2013-04-23,2013-04-23,,The Swan Princess: Escape from Castle Mountain,https://www.imdb.com/title/tt0120254/,video,5.8,71,1997,"Animation, Family, Fantasy, Romance",3191,1997-06-19,Richard Rich
409,tt0817910,2013-04-23,2013-04-23,,Hellboy Animated: Blood and Iron,https://www.imdb.com/title/tt0817910/,tvMovie,6.8,75,2007,"Animation, Action, Fantasy, Horror, Sci-Fi",3094,2007-03-10,"Victor Cook, Tad Stones"
410,tt2290147,2013-04-23,2013-04-23,,Ben 10: Destroy All Aliens,https://www.imdb.com/title/tt2290147/,tvMovie,6.0,69,2012,"Animation, Action, Family, Sci-Fi",732,2012-03-10,Victor Cook
411,tt2732940,2013-04-23,2013-04-23,,The Powerpuff Girls: Dance Pantsed,https://www.imdb.com/title/tt2732940/,tvShort,5.6,23,2014,"Animation, Short, Action, Comedy, Family, Fantasy, Sci-Fi",376,2014-01-20,David P. Smith
412,tt1570964,2013-04-23,2013-04-23,,Curious George: A Very Monkey Christmas,https://www.imdb.com/title/tt1570964/,tvMovie,6.6,58,2009,"Animation, Family",306,2009-11-25,"Scott Heming, Jeff McGrath, Cathy Malkasian"
413,tt2312262,2013-04-23,2013-04-23,,Dick Figures: The Movie,https://www.imdb.com/title/tt2312262/,movie,6.8,73,2013,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi, Thriller",1270,2013-09-17,"Zack Keller, Ed Skudder"
414,tt0398872,2013-04-23,2013-04-23,,Clifford's Really Big Movie,https://www.imdb.com/title/tt0398872/,movie,5.5,74,2004,"Animation, Adventure, Comedy, Family",665,2004-02-20,"Steve Trenbirth, Robert C. Ramirez"
415,tt0208298,2013-04-23,2013-04-23,,The Miracle Maker,https://www.imdb.com/title/tt0208298/,movie,7.1,90,2000,"Animation, Biography, Drama",1253,2000-03-31,"Stanislav Sokolov, Derek W. Hayes"
416,tt1713548,2013-04-23,2013-04-23,,The Waterman Movie,https://www.imdb.com/title/tt1713548/,movie,,,,"Animation, Comedy",,,Bryan Waterman
417,tt2381287,2013-04-23,2013-04-23,,Robot Chicken: DC Comics Special,https://www.imdb.com/title/tt2381287/,tvShort,7.8,22,2012,"Animation, Short, Comedy, Sci-Fi",1543,2012-09-09,Seth Green
418,tt2066048,2013-04-23,2013-04-23,,Ribbit,https://www.imdb.com/title/tt2066048/,movie,4.1,88,2014,"Animation, Adventure, Comedy, Family",575,2014-06-21,Chuck Powers
419,tt0113234,2013-04-23,2013-04-23,,Gumby 1,https://www.imdb.com/title/tt0113234/,movie,6.3,90,1995,"Animation, Action, Adventure, Comedy, Family, Fantasy, Music, Mystery, Sci-Fi, Western",690,1995-05-15,Art Clokey
420,tt2296935,2013-04-23,2013-04-23,,The Legend of Sarila,https://www.imdb.com/title/tt2296935/,movie,5.1,80,2013,"Animation, Adventure, Family",754,2013-03-01,Nancy Florence Savard
421,tt0448090,2013-04-23,2013-04-23,,The Proud Family Movie,https://www.imdb.com/title/tt0448090/,tvMovie,5.5,90,2005,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",1331,2005-08-19,Bruce W. Smith
422,tt0387301,2013-04-23,2013-04-23,,"I Want a Dog for Christmas, Charlie Brown",https://www.imdb.com/title/tt0387301/,tvMovie,7.2,43,2003,"Animation, Family",1253,2003-12-08,"Bill Melendez, Larry Leichliter"
423,tt1683981,2013-04-23,2013-04-23,,Thomas & Friends: Misty Island Rescue,https://www.imdb.com/title/tt1683981/,movie,5.2,60,2010,"Animation, Adventure, Family",213,2010-09-07,Greg Tiernan
424,tt2050664,2013-04-23,2013-04-23,,Thomas & Friends: Day of the Diesels,https://www.imdb.com/title/tt2050664/,movie,5.6,60,2011,Animation,142,2011-09-17,Greg Tiernan
425,tt0765465,2013-04-23,2013-04-23,,The Legend of Secret Pass,https://www.imdb.com/title/tt0765465/,movie,4.9,92,2019,"Animation, Family, Fantasy",329,2019-01-15,Steve Trenbirth
426,tt1018789,2013-04-23,2013-04-23,,Espíritu del bosque,https://www.imdb.com/title/tt1018789/,movie,4.7,90,2008,"Animation, Adventure, Comedy, Family",239,2008-09-12,David Rubin
427,tt0259929,2013-04-23,2013-04-23,,Christmas Carol: The Movie,https://www.imdb.com/title/tt0259929/,movie,5.6,77,2001,"Animation, Family",1581,2001-09-15,Jimmy T. Murakami
428,tt2062960,2013-04-23,2013-04-23,,Flatland 2: Sphereland,https://www.imdb.com/title/tt2062960/,video,6.0,36,2012,"Animation, Family, Sci-Fi",97,2012-05-01,Dano Johnson
429,tt0093019,2013-04-23,2013-04-23,,Festival of Claymation,https://www.imdb.com/title/tt0093019/,video,7.1,53,1987,Animation,37,1987-02-24,
430,tt0189070,2013-04-23,2013-04-23,,Scooby-Doo Meets the Boo Brothers,https://www.imdb.com/title/tt0189070/,tvMovie,7.2,93,1987,"Animation, Comedy, Family, Fantasy, Mystery",2991,1987-10-18,"Ray Patterson, Paul Sommer, Carl Urbano"
431,tt1322280,2013-04-23,2013-04-23,,Buffy the Vampire Slayer: The Animated Series,https://www.imdb.com/title/tt1322280/,tvMovie,7.3,4,2004,"Animation, Action, Fantasy",284,2004-12-31,
432,tt0443771,2013-04-23,2013-04-23,,Robotech: The Shadow Chronicles,https://www.imdb.com/title/tt0443771/,movie,6.4,88,2006,"Animation, Action, Adventure, Sci-Fi",1430,2006-08-25,"Tommy Yune, Dong-Wook Lee"
433,tt1384961,2013-04-23,2013-04-23,,Godkiller: Walk Among Us,https://www.imdb.com/title/tt1384961/,movie,5.6,72,2010,"Animation, Sci-Fi",364,2010-04-16,Matt Pizzolo
434,tt1460798,2013-04-23,2013-04-23,,Henry & Me,https://www.imdb.com/title/tt1460798/,movie,6.2,67,2014,"Animation, Family",131,2014-08-18,Barrett Esposito
435,tt0177267,2013-04-23,2013-04-23,,Superman: The Last Son of Krypton,https://www.imdb.com/title/tt0177267/,tvMovie,7.8,64,1996,"Animation, Action, Adventure, Family, Sci-Fi",2382,1996-09-06,"Curt Geda, Scott Jeralds, Dan Riba"
436,tt0086590,2013-04-23,2013-04-23,,The Wind in the Willows,https://www.imdb.com/title/tt0086590/,tvMovie,7.8,79,1983,"Animation, Adventure, Family, Fantasy",1170,1983-12-27,Mark Hall
437,tt2320924,2013-04-23,2013-04-23,,War of the Worlds: Goliath,https://www.imdb.com/title/tt2320924/,movie,5.5,85,2012,"Animation, Action, Adventure, Sci-Fi",985,2012-07-14,Joe Pearson
438,tt0149215,2013-04-23,2013-04-23,,The Swan Princess: The Mystery of the Enchanted Treasure,https://www.imdb.com/title/tt0149215/,video,5.8,71,1998,"Animation, Family, Fantasy, Mystery",1974,1998-08-04,Richard Rich
439,tt0260191,2013-04-23,2013-04-23,,Shin Kido Senki Gundam Wing Endless Waltz,https://www.imdb.com/title/tt0260191/,tvMovie,8.0,180,1998,"Animation, Action, Drama, Sci-Fi",2103,1998-08-01,Yasunao Aoki
440,tt0079357,2013-04-23,2013-04-23,,Jack Frost,https://www.imdb.com/title/tt0079357/,tvMovie,7.1,48,1979,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",2696,1979-12-13,"Jules Bass, Arthur Rankin Jr."
441,tt1914320,2013-04-23,2013-04-23,,Oakie's Outback Adventures,https://www.imdb.com/title/tt1914320/,movie,5.0,,2011,Animation,43,,Troy Dann
442,tt1124374,2013-04-23,2013-04-23,,Gnomes & Trolls: The Secret Chamber,https://www.imdb.com/title/tt1124374/,movie,5.3,70,2009,"Animation, Family, Fantasy",813,2009-01-08,Robert Rhodin
443,tt1674086,2013-04-23,2013-04-23,,Little Johnny the Movie,https://www.imdb.com/title/tt1674086/,movie,5.2,78,2011,"Animation, Comedy",346,2011-04-01,Ralph Moser
444,tt1776307,2013-04-23,2013-04-23,,Strawberry Shortcake: The Glimmerberry Ball Movie,https://www.imdb.com/title/tt1776307/,movie,6.4,64,2010,"Animation, Family",22,2010-07-31,
445,tt0202536,2013-04-23,2013-04-23,,Puss in Boots,https://www.imdb.com/title/tt0202536/,movie,5.5,75,1999,Animation,77,1999-07-06,Phil Nibbelink
446,tt0843358,2013-04-23,2013-04-23,,My Dog Tulip,https://www.imdb.com/title/tt0843358/,movie,6.9,83,2009,"Animation, Drama",1458,2009-05-31,"Paul Fierlinger, Sandra Fierlinger"
447,tt0487188,2013-04-23,2013-04-23,,What's Stevie Thinking?,https://www.imdb.com/title/tt0487188/,tvMovie,6.9,30,2007,"Animation, Comedy",107,,
448,tt0285627,2013-04-23,2013-04-23,,Daria in 'Is It College Yet?',https://www.imdb.com/title/tt0285627/,tvMovie,8.2,90,2002,"Animation, Comedy, Romance",3114,2002-01-21,Karen Disher
449,tt0192802,2013-04-23,2013-04-23,,The Wind in the Willows,https://www.imdb.com/title/tt0192802/,tvMovie,7.7,73,1995,"Animation, Family",678,1995-12-25,"Dennis Abey, Dave Unwin"
450,tt1535989,2013-04-23,2013-04-23,,Freaknik: The Musical,https://www.imdb.com/title/tt1535989/,tvMovie,6.5,60,2010,"Animation, Comedy, Musical",483,2010-03-07,Chris Prynoski
451,tt0078780,2013-04-23,2013-04-23,,Animalympics,https://www.imdb.com/title/tt0078780/,movie,6.8,78,1980,"Animation, Comedy, Family, Sport",1692,1980-02-01,Steven Lisberger
452,tt1232047,2013-04-23,2013-04-23,,"Ed, Edd n Eddy's Big Picture Show",https://www.imdb.com/title/tt1232047/,tvMovie,8.0,87,2009,"Animation, Adventure, Comedy, Family",1774,2009-05-31,Danny Antonucci
453,tt2253947,2013-04-23,2013-04-23,,Consuming Spirits,https://www.imdb.com/title/tt2253947/,movie,7.1,136,2012,"Animation, Comedy, Drama, Mystery",121,2012-12-12,Chris Sullivan
454,tt2070831,2013-04-23,2013-04-23,,Super K,https://www.imdb.com/title/tt2070831/,movie,1.5,90,2011,Animation,415,2011-11-11,"Smita Maroo, Vijay S. Bhanushali"
455,tt0080461,2013-04-23,2013-04-23,,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",https://www.imdb.com/title/tt0080461/,movie,7.3,75,1980,"Animation, Adventure, Comedy, Family",2463,1980-05-30,"Bill Melendez, Phil Roman"
456,tt0332318,2013-04-23,2013-04-23,,Pinocchio 3000,https://www.imdb.com/title/tt0332318/,movie,4.0,80,2004,"Animation, Family, Fantasy, Sci-Fi",1038,2004-07-09,Daniel Robichaud
457,tt0206367,2013-04-23,2013-04-23,,The Trumpet of the Swan,https://www.imdb.com/title/tt0206367/,movie,5.1,75,2001,"Animation, Drama, Family, Musical",883,2001-03-01,"Terry L. Noss, Richard Rich"
458,tt1754455,2013-04-23,2013-04-23,,Santa's Apprentice,https://www.imdb.com/title/tt1754455/,movie,6.5,80,2010,"Animation, Comedy",319,2010-11-24,Luc Vinciguerra
