Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
46,tt0365675,2013-04-23,2013-04-23,,Der rote Baron,https://www.imdb.com/title/tt0365675/,movie,6.4,106,2008,"Action, Adventure, Biography, Drama, Romance, War",11037,2008-03-31,Nikolai Müllerschön
47,tt0344510,2013-04-23,2013-04-23,,Un long dimanche de fiançailles,https://www.imdb.com/title/tt0344510/,movie,7.7,133,2004,"Drama, Mystery, Romance, War",68069,2004-10-27,Jean-Pierre Jeunet
48,tt1568911,2013-04-23,2013-04-23,,War Horse,https://www.imdb.com/title/tt1568911/,movie,7.2,146,2011,"Drama, History, War",135855,2011-12-04,Steven Spielberg
49,tt0185906,2013-04-23,2013-04-23,,Band of Brothers,https://www.imdb.com/title/tt0185906/,tvMiniSeries,9.5,594,2001,"Action, Drama, History, War",314772,2001-09-09,
50,tt0238112,2013-04-23,2013-04-23,,Captain Corelli's Mandolin,https://www.imdb.com/title/tt0238112/,movie,5.9,131,2001,"Drama, Music, Romance, War",31171,2001-04-19,John Madden
51,tt0266425,2013-04-23,2013-04-23,,Conspiracy,https://www.imdb.com/title/tt0266425/,tvMovie,7.8,96,2001,"Biography, Drama, History, War",16560,2001-05-19,Frank Pierson
52,tt0157583,2013-04-23,2013-04-23,,Enigma,https://www.imdb.com/title/tt0157583/,movie,6.4,119,2001,"Drama, Mystery, Romance, Thriller, War",19234,2001-01-22,Michael Apted
53,tt0250798,2013-04-23,2013-04-23,,Uprising,https://www.imdb.com/title/tt0250798/,tvMovie,7.3,177,2001,"Drama, War",4326,2001-11-04,Jon Avnet
54,tt0253474,2013-04-23,2013-04-23,,The Pianist,https://www.imdb.com/title/tt0253474/,movie,8.5,150,2002,"Biography, Drama, Music, War",638472,2002-05-24,Roman Polanski
55,tt0245562,2013-04-23,2013-04-23,,Windtalkers,https://www.imdb.com/title/tt0245562/,movie,6.0,134,2002,"Action, Drama, War",62135,2002-06-14,John Woo
56,tt0357037,2013-04-23,2013-04-23,,Pornografia,https://www.imdb.com/title/tt0357037/,movie,6.3,117,2003,"Drama, Romance, War",825,2003-08-30,Jan Jakub Kolski
57,tt0373283,2013-04-23,2013-04-23,,Saints and Soldiers,https://www.imdb.com/title/tt0373283/,movie,6.8,90,2003,"Action, Drama, War",19272,2003-09-11,Ryan Little
58,tt0363163,2013-04-23,2013-04-23,,Der Untergang,https://www.imdb.com/title/tt0363163/,movie,8.2,156,2004,"Biography, Drama, History, War",303844,2004-09-08,Oliver Hirschbiegel
59,tt0426578,2013-04-23,2013-04-23,,Sophie Scholl - Die letzten Tage,https://www.imdb.com/title/tt0426578/,movie,7.6,120,2005,"Biography, Crime, Drama, History, Thriller, War",24928,2005-02-13,Marc Rothemund
60,tt0326905,2013-04-23,2013-04-23,,The Great Raid,https://www.imdb.com/title/tt0326905/,movie,6.7,132,2005,"Action, Drama, War",20338,2005-08-10,John Dahl
61,tt0418689,2013-04-23,2013-04-23,,Flags of Our Fathers,https://www.imdb.com/title/tt0418689/,movie,7.1,135,2006,"Drama, History, War",111342,2006-10-09,Clint Eastwood
62,tt0444182,2013-04-23,2013-04-23,,Indigènes,https://www.imdb.com/title/tt0444182/,movie,7.1,128,2006,"Drama, War",13284,2006-05-25,Rachid Bouchareb
63,tt0498380,2013-04-23,2013-04-23,,Letters from Iwo Jima,https://www.imdb.com/title/tt0498380/,movie,7.9,141,2006,"Drama, History, War",146100,2006-11-15,Clint Eastwood
