Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
84,tt1656186,2013-04-24,2013-04-24,,Stolen,https://www.imdb.com/title/tt1656186/,movie,5.5,96,2012,"Action, Crime, Thriller",41234,2012-09-06,Simon West
85,tt1667310,2013-04-24,2013-04-24,,Deadfall,https://www.imdb.com/title/tt1667310/,movie,6.3,95,2012,"Crime, Drama, Thriller",36423,2012-04-22,Stefan Ruzowitzky
86,tt1658837,2013-04-24,2013-04-24,,The Tall Man,https://www.imdb.com/title/tt1658837/,movie,5.9,106,2012,"Crime, Drama, Horror, Mystery, Thriller",36250,2012-03-12,Pascal Laugier
87,tt1013752,2013-04-24,2013-04-24,,Fast & Furious,https://www.imdb.com/title/tt1013752/,movie,6.6,107,2009,"Action, Crime, Thriller",241482,2009-03-12,Justin Lin
88,tt0120586,2013-04-24,2013-04-24,,American History X,https://www.imdb.com/title/tt0120586/,movie,8.5,119,1998,Drama,946797,1998-10-30,Tony Kaye
89,tt0117951,2013-04-24,2013-04-24,,Trainspotting,https://www.imdb.com/title/tt0117951/,movie,8.2,93,1996,Drama,587653,1996-02-23,Danny Boyle
90,tt0105236,2013-04-24,2013-04-24,,Reservoir Dogs,https://www.imdb.com/title/tt0105236/,movie,8.3,99,1992,"Crime, Drama, Thriller",818980,1992-01-21,Quentin Tarantino
91,tt2083231,2013-04-24,2013-04-24,,Java Heat,https://www.imdb.com/title/tt2083231/,movie,5.2,104,2013,"Action, Crime, Drama, Thriller",4509,2013-04-11,Conor Allyn
92,tt2101341,2013-04-24,2013-04-24,,Dead Man Down,https://www.imdb.com/title/tt2101341/,movie,6.5,118,2013,"Action, Crime, Drama, Thriller",61145,2013-03-08,Niels Arden Oplev
93,tt0458481,2013-04-24,2013-04-24,,Sin City: A Dame to Kill For,https://www.imdb.com/title/tt0458481/,movie,6.5,102,2014,"Crime, Thriller",140123,2014-08-19,"Frank Miller, Robert Rodriguez"
94,tt1904996,2013-04-24,2013-04-24,,Parker,https://www.imdb.com/title/tt1904996/,movie,6.2,118,2013,"Action, Crime, Thriller",105164,2013-01-18,Taylor Hackford
95,tt0071807,2013-04-24,2013-04-24,,The Man with the Golden Gun,https://www.imdb.com/title/tt0071807/,movie,6.8,125,1974,"Action, Adventure, Thriller",86360,1974-12-14,Guy Hamilton
96,tt0075314,2013-04-24,2013-04-24,,Taxi Driver,https://www.imdb.com/title/tt0075314/,movie,8.3,114,1976,"Crime, Drama",633223,1976-02-07,Martin Scorsese
97,tt0094226,2013-04-24,2013-04-24,,The Untouchables,https://www.imdb.com/title/tt0094226/,movie,7.9,119,1987,"Crime, Drama, Thriller",254890,1987-06-02,Brian De Palma
98,tt0096438,2013-04-24,2013-04-24,,Who Framed Roger Rabbit,https://www.imdb.com/title/tt0096438/,movie,7.7,104,1988,"Animation, Adventure, Comedy, Crime, Family, Fantasy, Mystery",168111,1988-06-21,Robert Zemeckis
99,tt0112442,2013-04-24,2013-04-24,,Bad Boys,https://www.imdb.com/title/tt0112442/,movie,6.9,119,1995,"Action, Comedy, Crime, Thriller",206173,1995-04-06,Michael Bay
100,tt0113189,2013-04-24,2013-04-24,,GoldenEye,https://www.imdb.com/title/tt0113189/,movie,7.2,130,1995,"Action, Adventure, Thriller",222518,1995-11-13,Martin Campbell
101,tt0116282,2013-04-24,2013-04-24,,Fargo,https://www.imdb.com/title/tt0116282/,movie,8.1,98,1996,"Crime, Drama, Thriller",559319,1996-03-08,"Joel Coen, Ethan Coen"
102,tt0119488,2013-04-24,2013-04-24,,L.A. Confidential,https://www.imdb.com/title/tt0119488/,movie,8.3,138,1997,"Crime, Drama, Mystery, Thriller",491485,1997-05-14,Curtis Hanson
103,tt0190590,2013-04-24,2013-04-24,,"O Brother, Where Art Thou?",https://www.imdb.com/title/tt0190590/,movie,7.8,107,2000,"Adventure, Comedy, Crime, Music",263960,2000-05-13,"Joel Coen, Ethan Coen"
104,tt0221027,2013-04-24,2013-04-24,,Blow,https://www.imdb.com/title/tt0221027/,movie,7.6,124,2001,"Biography, Crime, Drama",223375,2001-03-29,Ted Demme
105,tt0232500,2013-04-24,2013-04-24,,The Fast and the Furious,https://www.imdb.com/title/tt0232500/,movie,6.8,106,2001,"Action, Crime, Thriller",319284,2001-06-18,Rob Cohen
106,tt0240772,2013-04-24,2013-04-24,,Ocean's Eleven,https://www.imdb.com/title/tt0240772/,movie,7.8,116,2001,"Crime, Thriller",472465,2001-12-05,Steven Soderbergh
107,tt0139654,2013-04-24,2013-04-24,,Training Day,https://www.imdb.com/title/tt0139654/,movie,7.7,122,2001,"Crime, Drama, Thriller",355575,2001-09-02,Antoine Fuqua
108,tt0258463,2013-04-24,2013-04-24,,The Bourne Identity,https://www.imdb.com/title/tt0258463/,movie,7.9,119,2002,"Action, Mystery, Thriller",473813,2002-06-06,Doug Liman
109,tt0264464,2013-04-24,2013-04-24,,Catch Me If You Can,https://www.imdb.com/title/tt0264464/,movie,8.1,141,2002,"Biography, Crime, Drama",714449,2002-12-16,Steven Spielberg
110,tt0327056,2013-04-24,2013-04-24,,Mystic River,https://www.imdb.com/title/tt0327056/,movie,8.0,138,2003,"Crime, Drama, Mystery, Thriller",387507,2003-05-23,Clint Eastwood
111,tt0372183,2013-04-24,2013-04-24,,The Bourne Supremacy,https://www.imdb.com/title/tt0372183/,movie,7.7,108,2004,"Action, Mystery, Thriller",406196,2004-07-16,Paul Greengrass
112,tt0369339,2013-04-24,2013-04-24,,Collateral,https://www.imdb.com/title/tt0369339/,movie,7.5,120,2004,"Crime, Drama, Thriller",334454,2004-08-02,Michael Mann
113,tt0378194,2013-04-24,2013-04-24,,Kill Bill: Vol. 2,https://www.imdb.com/title/tt0378194/,movie,8.0,137,2004,"Action, Crime, Thriller",612122,2004-04-08,Quentin Tarantino
114,tt0463985,2013-04-24,2013-04-24,,The Fast and the Furious: Tokyo Drift,https://www.imdb.com/title/tt0463985/,movie,6.0,104,2006,"Action, Crime, Thriller",218182,2006-06-04,Justin Lin
115,tt0454848,2013-04-24,2013-04-24,,Inside Man,https://www.imdb.com/title/tt0454848/,movie,7.6,129,2006,"Crime, Drama, Mystery, Thriller",312529,2006-03-16,Spike Lee
116,tt0765429,2013-04-24,2013-04-24,,American Gangster,https://www.imdb.com/title/tt0765429/,movie,7.8,157,2007,"Biography, Crime, Drama, Thriller",365796,2007-10-19,Ridley Scott
117,tt0465494,2013-04-24,2013-04-24,,Hitman,https://www.imdb.com/title/tt0465494/,movie,6.3,100,2007,"Action, Crime, Drama, Thriller",153698,2007-11-21,Xavier Gens
118,tt0443706,2013-04-24,2013-04-24,,Zodiac,https://www.imdb.com/title/tt0443706/,movie,7.7,157,2007,"Crime, Drama, Mystery, Thriller",389309,2007-02-28,David Fincher
119,tt1152836,2013-04-24,2013-04-24,,Public Enemies,https://www.imdb.com/title/tt1152836/,movie,7.0,140,2009,"Biography, Crime, Drama",260982,2009-06-18,Michael Mann
120,tt1502404,2013-04-24,2013-04-24,,Drive Angry,https://www.imdb.com/title/tt1502404/,movie,5.4,104,2011,"Action, Fantasy, Thriller",89981,2011-02-24,Patrick Lussier
121,tt0990407,2013-04-24,2013-04-24,,The Green Hornet,https://www.imdb.com/title/tt0990407/,movie,5.8,119,2011,"Action, Comedy, Crime, Sci-Fi, Thriller",148310,2011-01-12,Michel Gondry
122,tt1189340,2013-04-24,2013-04-24,,The Lincoln Lawyer,https://www.imdb.com/title/tt1189340/,movie,7.3,118,2011,"Crime, Drama, Thriller",195686,2011-03-10,Brad Furman
123,tt1657507,2013-04-24,2013-04-24,,Colombiana,https://www.imdb.com/title/tt1657507/,movie,6.4,108,2011,"Action, Drama, Thriller",87396,2011-07-27,Olivier Megaton
124,tt1616195,2013-04-24,2013-04-24,,J. Edgar,https://www.imdb.com/title/tt1616195/,movie,6.6,137,2011,"Biography, Crime, Drama, History, Romance",115629,2011-11-03,Clint Eastwood
125,tt1448755,2013-04-24,2013-04-24,,Killer Elite,https://www.imdb.com/title/tt1448755/,movie,6.5,116,2011,"Action, Crime, Thriller",117496,2011-09-10,Gary McKendry
126,tt0471042,2013-04-24,2013-04-24,,Tower Heist,https://www.imdb.com/title/tt0471042/,movie,6.2,104,2011,"Action, Comedy, Crime",124824,2011-10-24,Brett Ratner
127,tt1899353,2013-04-24,2013-04-24,,Serbuan maut,https://www.imdb.com/title/tt1899353/,movie,7.6,101,2011,"Action, Thriller",175263,2011-09-08,Gareth Evans
128,tt1656190,2013-04-24,2013-04-24,,Safe,https://www.imdb.com/title/tt1656190/,movie,6.5,94,2012,"Action, Crime, Thriller",96086,2012-04-16,Boaz Yakin
129,tt0993846,2013-04-24,2013-04-24,,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846/,movie,8.2,180,2013,"Biography, Crime, Drama",1028417,2013-12-17,Martin Scorsese
130,tt1990314,2013-04-24,2013-04-24,,Robot & Frank,https://www.imdb.com/title/tt1990314/,movie,7.1,89,2012,"Comedy, Crime, Drama, Sci-Fi",59131,2012-01-20,Jake Schreier
131,tt2095605,2013-04-24,2013-04-24,,Seal Team Six: The Raid on Osama Bin Laden,https://www.imdb.com/title/tt2095605/,tvMovie,5.7,90,2012,"Action, Crime, Drama, Thriller",9266,2012-10-26,"Paulette Victor-Lifton, John Stockwell"
132,tt1971352,2013-04-24,2013-04-24,,Compliance,https://www.imdb.com/title/tt1971352/,movie,6.4,90,2012,"Biography, Crime, Drama, Horror, Thriller",28604,2012-01-21,Craig Zobel
133,tt1308729,2013-04-24,2013-04-24,,Bullet to the Head,https://www.imdb.com/title/tt1308729/,movie,5.7,92,2012,"Action, Crime, Thriller",44690,2012-11-14,Walter Hill
134,tt0404978,2013-04-24,2013-04-24,,Gambit,https://www.imdb.com/title/tt0404978/,movie,5.7,89,2012,"Comedy, Crime",22087,2012-11-07,Michael Hoffman
135,tt1836944,2013-04-24,2013-04-24,,The Baytown Outlaws,https://www.imdb.com/title/tt1836944/,movie,6.4,98,2012,"Action, Comedy, Crime",12894,2012-08-29,Barry Battles
136,tt1726669,2013-04-24,2013-04-24,,Killer Joe,https://www.imdb.com/title/tt1726669/,movie,6.7,102,2011,"Crime, Drama, Thriller",67697,2011-09-08,William Friedkin
137,tt0780536,2013-04-24,2013-04-24,,In Bruges,https://www.imdb.com/title/tt0780536/,movie,7.9,107,2008,"Comedy, Crime, Drama, Thriller",360249,2008-01-17,Martin McDonagh
138,tt0425196,2013-04-24,2013-04-24,,Like Minds,https://www.imdb.com/title/tt0425196/,movie,6.4,110,2006,"Crime, Horror, Mystery, Thriller",4335,2006-08-03,Gregory Read
139,tt0120735,2013-04-24,2013-04-24,,"Lock, Stock and Two Smoking Barrels",https://www.imdb.com/title/tt0120735/,movie,8.2,107,1998,"Comedy, Crime",491561,1998-08-23,Guy Ritchie
140,tt2404463,2013-04-24,2013-04-24,,The Heat,https://www.imdb.com/title/tt2404463/,movie,6.6,117,2013,"Action, Comedy, Crime",153094,2013-06-23,Paul Feig
141,tt0087843,2013-04-24,2013-04-24,,Once Upon a Time in America,https://www.imdb.com/title/tt0087843/,movie,8.4,229,1984,"Crime, Drama",275744,1984-05-20,Sergio Leone
142,tt0099674,2013-04-24,2013-04-24,,The Godfather Part III,https://www.imdb.com/title/tt0099674/,movie,7.6,162,1990,"Crime, Drama",324879,1990-12-12,Francis Ford Coppola
143,tt0104257,2013-04-24,2013-04-24,,A Few Good Men,https://www.imdb.com/title/tt0104257/,movie,7.7,138,1992,"Drama, Thriller",213826,1992-12-02,Rob Reiner
